"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 02, 2016","790.85","798.11","799.30","790.85","14.78K","-0.70%"
"Nov 01, 2016","796.42","796.37","799.61","794.26","12.79K","0.10%"
"Oct 31, 2016","795.61","800.41","802.47","793.77","14.43K","-0.60%"
"Oct 28, 2016","800.45","799.04","802.10","796.21","13.22K","0.31%"
"Oct 27, 2016","797.94","794.91","800.52","794.91","12.28K","-0.10%"
"Oct 26, 2016","798.71","798.79","801.93","793.07","14.49K","-0.33%"
"Oct 25, 2016","801.36","804.55","808.96","798.99","15.90K","-0.72%"
"Oct 24, 2016","807.21","812.26","816.29","807.21","16.98K","-0.64%"
"Oct 21, 2016","812.38","815.42","817.22","812.25","18.94K","0.03%"
"Oct 20, 2016","812.11","811.41","817.58","811.41","16.28K","0.28%"
"Oct 19, 2016","809.84","811.78","814.70","809.45","20.08K","-0.03%"
"Oct 18, 2016","810.11","807.46","811.41","805.62","18.96K","0.19%"
"Oct 17, 2016","808.55","813.16","816.87","808.34","17.63K","-0.52%"
"Oct 14, 2016","812.81","809.13","815.23","808.67","26.17K","0.57%"
"Oct 13, 2016","808.21","802.07","808.99","800.63","21.48K","0.75%"
"Oct 12, 2016","802.23","801.55","804.18","799.72","18.63K","0.20%"
"Oct 11, 2016","800.65","799.82","800.99","786.87","18.38K","0.35%"
"Oct 10, 2016","797.87","803.85","806.02","797.87","22.55K","-0.75%"
"Oct 07, 2016","803.91","808.64","808.96","798.08","19.38K","-0.27%"
"Oct 06, 2016","806.11","800.46","809.39","800.46","19.39K","0.77%"
"Oct 05, 2016","799.96","798.65","802.49","798.31","16.22K","0.20%"
"Oct 04, 2016","798.38","807.09","809.32","797.35","20.66K","-1.05%"
"Oct 03, 2016","806.85","805.01","809.11","805.01","18.44K","0.24%"
"Sep 30, 2016","804.88","805.55","808.13","803.78","17.68K","-0.28%"
"Sep 29, 2016","807.11","808.68","812.62","804.08","20.91K","-0.26%"
"Sep 28, 2016","809.22","813.48","815.84","809.06","19.56K","-0.32%"
"Sep 27, 2016","811.81","807.43","811.81","806.02","22.66K","0.51%"
"Sep 26, 2016","807.67","806.45","808.89","805.70","16.12K","0.19%"
"Sep 23, 2016","806.10","803.39","806.10","802.98","20.18K","0.51%"
"Sep 22, 2016","801.97","799.49","802.76","798.69","20.62K","0.60%"
"Sep 21, 2016","797.21","795.07","798.23","795.07","19.06K","0.53%"
"Sep 20, 2016","792.97","789.05","793.28","788.89","19.30K","0.56%"
"Sep 19, 2016","788.56","786.43","790.56","785.60","20.81K","0.45%"
"Sep 16, 2016","784.99","785.76","787.81","783.06","17.34K","-0.21%"
"Sep 15, 2016","786.67","790.63","791.35","783.14","20.20K","-0.52%"
"Sep 14, 2016","790.78","794.68","795.50","788.62","16.83K","-0.53%"
"Sep 13, 2016","795.02","793.11","798.42","792.62","15.55K","-0.03%"
"Sep 12, 2016","795.22","805.91","806.08","795.22","17.03K","-1.76%"
"Sep 09, 2016","809.48","806.45","811.30","806.30","18.54K","0.45%"
"Sep 08, 2016","805.88","801.84","806.22","801.50","19.61K","0.61%"
"Sep 07, 2016","800.97","800.14","802.22","796.79","19.07K","-0.10%"
"Sep 06, 2016","801.77","802.03","805.14","799.92","19.31K","-0.02%"
"Sep 05, 2016","801.96","803.63","805.32","800.35","21.09K","0.21%"
"Sep 01, 2016","800.29","797.48","801.13","796.84","17.57K","0.58%"
"Aug 31, 2016","795.68","792.33","798.26","791.75","18.47K","0.32%"
"Aug 30, 2016","793.14","788.90","794.55","788.55","18.23K","0.14%"
"Aug 29, 2016","792.05","803.93","807.59","792.05","26.81K","-1.80%"
"Aug 26, 2016","806.60","806.22","810.41","806.22","22.94K","0.34%"
"Aug 25, 2016","803.85","800.09","806.26","799.55","21.55K","0.37%"
"Aug 24, 2016","800.87","796.99","803.46","796.99","24.53K","0.50%"
"Aug 23, 2016","796.92","792.97","796.92","791.66","20.57K","0.13%"
"Aug 22, 2016","795.87","806.09","806.90","795.87","17.07K","-1.19%"
"Aug 19, 2016","805.47","810.07","811.70","804.93","21.68K","-0.30%"
"Aug 18, 2016","807.89","810.34","812.80","802.26","23.23K","-0.18%"
"Aug 17, 2016","809.31","808.03","809.76","805.25","21.50K","0.29%"
"Aug 16, 2016","806.97","802.66","810.08","801.92","27.43K","0.84%"
"Aug 15, 2016","800.27","792.14","802.06","792.14","20.90K","0.37%"
"Aug 12, 2016","797.30","805.55","807.90","795.48","24.34K","-0.78%"
"Aug 11, 2016","803.56","797.81","806.26","797.81","27.39K","0.71%"
"Aug 10, 2016","797.88","792.26","797.95","789.57","24.10K","0.85%"
"Aug 09, 2016","791.19","779.50","791.19","779.50","22.13K","1.09%"
"Aug 08, 2016","782.65","785.43","788.41","778.97","22.02K","-0.35%"
"Aug 05, 2016","785.39","789.17","789.17","776.16","33.52K","-0.69%"
"Aug 04, 2016","790.84","797.08","803.41","790.84","31.29K","-0.69%"
"Aug 03, 2016","796.34","793.07","799.10","793.06","25.25K","-0.51%"
"Aug 02, 2016","800.46","812.97","812.97","796.16","29.76K","-2.31%"
"Aug 01, 2016","819.42","826.30","828.65","817.93","24.24K","-1.14%"
"Jul 29, 2016","828.83","829.10","833.24","827.79","26.05K","-0.11%"
"Jul 28, 2016","829.72","829.19","832.93","825.16","27.00K","0.16%"
"Jul 27, 2016","828.37","820.61","831.32","820.61","26.84K","0.92%"
"Jul 26, 2016","820.85","819.26","821.94","814.29","27.24K","-0.09%"
"Jul 25, 2016","821.57","819.46","822.87","818.45","24.49K","0.05%"
"Jul 22, 2016","821.13","823.33","823.74","809.89","27.62K","-1.15%"
"Jul 21, 2016","830.71","839.42","843.04","830.71","32.32K","-1.19%"
"Jul 20, 2016","840.68","844.31","847.30","840.33","42.49K","-0.69%"
"Jul 19, 2016","846.51","854.63","854.91","840.44","30.44K","-0.36%"
"Jul 18, 2016","849.56","843.35","849.56","842.03","28.22K","0.72%"
"Jul 15, 2016","843.48","848.11","848.81","836.60","27.43K","-0.81%"
"Jul 14, 2016","850.41","867.07","869.07","850.41","42.11K","-2.04%"
"Jul 13, 2016","868.09","865.40","873.37","865.40","26.33K","0.85%"
"Jul 12, 2016","860.77","850.56","860.90","843.90","62.92K","0.54%"
"Jul 11, 2016","856.16","878.59","881.26","854.30","42.55K","-2.44%"
"Jul 08, 2016","877.60","879.12","887.01","874.81","37.27K","-0.02%"
"Jul 07, 2016","877.74","870.22","879.01","870.22","40.21K","1.52%"
"Jul 06, 2016","864.63","851.91","866.39","848.52","30.69K","0.99%"
"Jul 05, 2016","856.12","864.04","864.04","854.09","35.81K","-0.04%"
"Jul 04, 2016","856.46","850.55","858.92","850.15","34.72K","1.21%"
"Jul 01, 2016","846.19","835.84","846.19","835.84","29.16K","1.46%"
"Jun 30, 2016","834.03","836.53","840.22","832.22","27.69K","0.23%"
"Jun 29, 2016","832.08","816.00","832.08","816.00","29.07K","1.98%"
"Jun 28, 2016","815.94","810.84","815.94","806.91","20.45K","0.52%"
"Jun 27, 2016","811.70","811.68","811.99","798.34","24.55K","-0.55%"
"Jun 24, 2016","816.17","829.24","829.41","790.71","62.02K","-1.54%"
"Jun 23, 2016","828.92","824.27","831.01","824.27","33.20K","0.79%"
"Jun 22, 2016","822.40","818.38","824.58","818.38","29.50K","0.65%"
"Jun 21, 2016","817.12","813.24","818.26","813.07","31.56K","0.48%"
"Jun 20, 2016","813.18","806.22","813.18","805.73","24.82K","0.91%"
"Jun 17, 2016","805.87","807.73","810.14","802.05","28.47K","-0.50%"
"Jun 16, 2016","809.94","807.32","812.09","806.90","28.96K","0.39%"
"Jun 15, 2016","806.82","803.03","806.82","799.85","31.75K","0.62%"
"Jun 14, 2016","801.82","794.43","801.82","793.22","30.74K","0.76%"
"Jun 13, 2016","795.80","795.90","797.35","791.65","31.35K","-0.25%"
"Jun 10, 2016","797.81","795.19","799.10","794.53","36.16K","0.45%"
"Jun 09, 2016","794.21","788.36","794.21","787.95","36.94K","0.93%"
"Jun 08, 2016","786.87","782.58","788.04","782.58","33.54K","0.70%"
"Jun 07, 2016","781.40","775.88","781.40","775.88","27.24K","0.74%"
"Jun 06, 2016","775.69","779.69","780.79","771.77","33.42K","-0.57%"
"Jun 03, 2016","780.14","782.57","784.48","780.14","36.22K","-0.07%"
"Jun 02, 2016","780.65","768.33","780.65","768.33","35.30K","1.63%"
"Jun 01, 2016","768.11","761.51","768.11","761.38","27.89K","0.82%"
"May 31, 2016","761.87","762.00","764.31","760.07","32.92K","0.11%"
"May 30, 2016","761.04","760.14","762.27","758.42","28.53K","0.23%"
"May 27, 2016","759.26","756.19","760.77","756.15","25.53K","0.40%"
"May 26, 2016","756.20","759.64","759.74","752.60","25.47K","-0.38%"
"May 25, 2016","759.09","757.84","761.09","757.45","23.00K","0.16%"
"May 24, 2016","757.90","755.76","758.37","754.90","23.63K","0.27%"
"May 23, 2016","755.88","758.53","759.86","755.88","20.31K","-0.09%"
"May 20, 2016","756.59","751.77","756.89","751.77","20.48K","0.72%"
"May 19, 2016","751.16","746.49","751.16","746.08","24.20K","0.49%"
"May 18, 2016","747.52","750.02","752.31","747.28","26.18K","-0.20%"
"May 17, 2016","749.02","742.28","749.62","742.28","26.20K","0.76%"
"May 16, 2016","743.39","746.59","747.36","743.37","22.85K","-0.51%"
"May 13, 2016","747.19","751.31","752.81","745.53","26.11K","-0.54%"
"May 12, 2016","751.24","752.87","753.79","751.24","20.52K","-0.03%"
"May 11, 2016","751.47","746.79","751.64","746.79","27.35K","0.76%"
"May 10, 2016","745.82","746.49","747.05","742.01","25.35K","-0.37%"
"May 09, 2016","748.57","755.82","756.82","747.14","27.30K","-0.98%"
"May 06, 2016","755.97","759.39","760.87","754.61","32.05K","-0.70%"
"May 05, 2016","761.30","764.87","765.56","761.30","26.88K","-0.20%"
"May 04, 2016","762.81","758.81","763.10","756.68","28.74K","0.45%"
"Apr 29, 2016","759.39","752.74","759.46","752.74","29.46K","0.78%"
"Apr 28, 2016","753.50","755.44","756.64","748.90","19.45K","-0.31%"
"Apr 27, 2016","755.86","756.45","758.02","750.75","29.43K","0.02%"
"Apr 26, 2016","755.74","752.24","755.74","750.86","29.96K","0.36%"
"Apr 25, 2016","753.04","753.40","754.02","750.23","32.58K","0.39%"
"Apr 22, 2016","750.15","741.93","750.15","741.13","37.43K","1.06%"
"Apr 21, 2016","742.29","737.94","742.98","737.94","25.48K","0.77%"
"Apr 20, 2016","736.65","741.61","744.84","733.37","29.41K","-0.65%"
"Apr 19, 2016","741.44","749.13","750.17","740.46","36.09K","-1.55%"
"Apr 15, 2016","753.08","756.02","759.78","751.76","34.14K","-0.26%"
"Apr 14, 2016","755.08","747.99","756.52","747.99","30.36K","0.85%"
"Apr 13, 2016","748.74","748.30","751.40","744.55","32.10K","0.16%"
"Apr 12, 2016","747.58","749.51","753.29","746.96","38.75K","0.07%"
"Apr 11, 2016","747.03","741.59","749.45","741.51","32.88K","1.16%"
"Apr 08, 2016","738.49","733.71","740.40","733.71","28.57K","0.72%"
"Apr 07, 2016","733.20","728.76","734.46","728.76","38.64K","0.82%"
"Apr 06, 2016","727.25","724.61","728.24","723.66","30.69K","0.30%"
"Apr 05, 2016","725.10","720.47","725.10","720.47","29.53K","0.40%"
"Apr 04, 2016","722.23","724.87","729.39","720.85","27.46K","-0.46%"
"Apr 01, 2016","725.54","725.36","728.63","723.55","35.10K","-0.36%"
"Mar 31, 2016","728.16","735.30","737.87","728.16","41.50K","-0.81%"
"Mar 30, 2016","734.12","732.15","735.93","730.40","37.73K","0.33%"
"Mar 29, 2016","731.67","733.13","738.25","731.22","38.84K","-0.09%"
"Mar 28, 2016","732.32","725.97","732.32","725.97","32.85K","1.03%"
"Mar 25, 2016","724.86","725.22","726.42","720.31","39.41K","-0.11%"
"Mar 24, 2016","725.66","728.40","730.65","725.60","40.57K","-0.30%"
"Mar 23, 2016","727.87","722.83","727.87","722.80","41.01K","0.75%"
"Mar 22, 2016","722.48","717.71","722.48","714.77","31.39K","0.63%"
"Mar 21, 2016","717.95","721.22","722.51","717.06","38.22K","-0.41%"
"Mar 18, 2016","720.92","721.18","723.36","717.92","31.51K","0.08%"
"Mar 17, 2016","720.33","721.32","723.78","719.92","29.26K","0.43%"
"Mar 16, 2016","717.28","713.86","718.04","712.78","32.77K","0.37%"
"Mar 15, 2016","714.63","718.36","718.92","711.25","27.72K","-0.62%"
"Mar 14, 2016","719.09","716.05","719.09","713.78","27.31K","0.66%"
"Mar 11, 2016","714.34","713.26","717.78","713.25","30.99K","0.20%"
"Mar 10, 2016","712.92","704.50","712.92","704.50","27.30K","1.14%"
"Mar 09, 2016","704.90","704.49","706.72","702.29","25.71K","0.02%"
"Mar 08, 2016","704.79","705.58","707.28","702.78","26.93K","-0.07%"
"Mar 07, 2016","705.31","707.44","708.94","705.21","29.85K","-0.19%"
"Mar 04, 2016","706.63","700.71","706.76","700.23","31.17K","0.76%"
"Mar 03, 2016","701.28","701.24","702.45","697.21","30.46K","0.03%"
"Mar 02, 2016","701.09","696.64","701.09","696.64","41.07K","0.94%"
"Mar 01, 2016","694.59","690.89","694.64","690.35","26.73K","0.63%"
"Feb 29, 2016","690.23","690.46","692.55","690.02","25.68K","0.09%"
"Feb 26, 2016","689.59","684.59","689.96","684.59","20.88K","0.82%"
"Feb 25, 2016","684.00","689.38","690.13","683.15","24.54K","-0.62%"
"Feb 24, 2016","688.28","684.88","689.61","684.88","23.59K","0.12%"
"Feb 23, 2016","687.44","688.84","690.54","685.91","28.74K","-0.05%"
"Feb 22, 2016","687.80","682.87","689.93","682.87","25.32K","0.77%"
"Feb 19, 2016","682.56","682.57","684.23","679.99","24.59K","0.10%"
"Feb 18, 2016","681.85","678.65","682.53","678.65","25.42K","0.74%"
"Feb 17, 2016","676.83","675.73","677.50","673.94","21.48K","0.40%"
"Feb 16, 2016","674.13","670.12","675.13","670.07","20.70K","0.97%"
"Feb 15, 2016","667.67","664.98","667.84","662.56","14.53K","0.25%"
"Feb 05, 2016","666.01","658.64","666.01","658.64","13.00K","1.02%"
"Feb 04, 2016","659.31","656.41","661.33","656.41","12.53K","0.70%"
"Feb 03, 2016","654.72","650.85","654.72","649.59","14.52K","0.31%"
"Feb 02, 2016","652.67","655.72","656.32","650.69","19.00K","-0.57%"
"Feb 01, 2016","656.42","660.64","661.36","656.10","18.76K","-0.49%"
"Jan 29, 2016","659.64","656.55","659.67","655.03","21.10K","0.88%"
"Jan 28, 2016","653.91","656.26","658.73","653.91","19.87K","-0.65%"
"Jan 27, 2016","658.18","655.11","659.16","654.60","20.84K","0.73%"
"Jan 26, 2016","653.42","654.04","657.48","650.86","18.21K","-1.05%"
"Jan 25, 2016","660.36","646.47","661.55","646.47","27.58K","2.68%"
"Jan 22, 2016","643.11","642.60","645.68","633.35","31.66K","0.30%"
"Jan 21, 2016","641.18","647.18","650.02","639.00","28.58K","-0.99%"
"Jan 20, 2016","647.61","648.12","653.46","647.27","22.89K","-0.41%"
"Jan 19, 2016","650.28","642.18","650.28","641.84","24.42K","1.22%"
"Jan 18, 2016","642.43","648.86","648.90","634.75","28.28K","-2.00%"
"Jan 15, 2016","655.54","660.86","663.83","654.28","22.16K","-0.61%"
"Jan 14, 2016","659.58","662.61","663.40","655.29","26.00K","-1.07%"
"Jan 13, 2016","666.69","671.43","674.16","664.50","21.87K","-0.47%"
"Jan 12, 2016","669.82","660.90","669.82","659.33","23.54K","1.17%"
"Jan 11, 2016","662.07","663.96","665.69","658.64","22.03K","-0.61%"
"Jan 08, 2016","666.14","674.16","675.37","665.94","33.57K","-1.78%"
"Jan 07, 2016","678.22","686.45","686.45","671.84","34.58K","-1.37%"
"Jan 06, 2016","687.61","684.06","687.61","682.90","22.22K","0.55%"
"Jan 05, 2016","683.84","684.71","686.56","680.30","24.48K","-0.40%"
"Jan 04, 2016","686.57","688.55","690.19","682.77","24.00K","-0.22%"
"Dec 31, 2015","688.05","683.88","688.05","682.17","31.29K","0.92%"
"Dec 30, 2015","681.77","679.98","682.44","678.15","18.40K","0.45%"
"Dec 29, 2015","678.73","672.38","678.73","669.90","20.82K","0.82%"
"Dec 28, 2015","673.24","680.91","683.22","672.81","26.78K","-0.99%"
"Dec 25, 2015","679.96","683.37","684.60","678.97","15.82K","-0.47%"
"Dec 24, 2015","683.15","681.23","683.86","680.20","13.05K","0.30%"
"Dec 23, 2015","681.08","682.91","685.18","677.30","16.75K","-0.23%"
"Dec 22, 2015","682.62","683.36","685.90","680.31","17.84K","0.00%"
"Dec 21, 2015","682.59","686.10","687.58","681.66","16.67K","-0.66%"
"Dec 18, 2015","687.15","688.45","689.14","685.46","17.44K","-0.19%"
"Dec 17, 2015","688.45","685.14","689.10","684.74","16.37K","0.72%"
"Dec 16, 2015","683.54","679.35","685.32","679.11","20.68K","0.33%"
"Dec 15, 2015","681.30","679.55","681.30","678.57","17.43K","0.55%"
"Dec 14, 2015","677.56","677.40","678.92","673.62","15.72K","0.02%"
"Dec 11, 2015","677.41","675.10","680.24","674.82","17.15K","0.29%"
"Dec 10, 2015","675.48","681.74","682.49","675.48","18.78K","-0.90%"
"Dec 09, 2015","681.59","687.46","689.28","681.14","15.22K","-0.84%"
"Dec 08, 2015","687.36","683.22","687.48","677.38","17.28K","0.62%"
"Dec 07, 2015","683.11","686.07","688.99","683.11","14.67K","-0.01%"
"Dec 04, 2015","683.21","684.97","686.83","679.03","19.34K","-0.22%"
"Dec 03, 2015","684.75","684.73","687.47","683.37","15.55K","-0.00%"
"Dec 02, 2015","684.77","677.76","685.29","677.76","15.41K","1.08%"
"Dec 01, 2015","677.43","677.00","681.19","677.00","16.75K","-0.17%"
"Nov 30, 2015","678.61","684.81","685.34","676.50","21.46K","-1.19%"
"Nov 27, 2015","686.78","692.33","694.91","685.62","24.08K","-0.91%"
"Nov 26, 2015","693.10","698.92","701.43","693.10","32.26K","-0.80%"
"Nov 25, 2015","698.71","694.93","699.09","691.67","30.91K","0.62%"
"Nov 24, 2015","694.39","695.21","696.21","689.40","35.54K","-0.13%"
"Nov 23, 2015","695.28","693.15","697.52","693.15","28.87K","0.40%"
"Nov 20, 2015","692.48","686.84","694.11","686.84","31.26K","0.79%"
"Nov 19, 2015","687.02","687.42","689.32","684.65","22.11K","0.04%"
"Nov 18, 2015","686.77","684.97","686.96","683.53","19.21K","0.27%"
"Nov 17, 2015","684.90","681.92","687.50","681.46","26.69K","0.53%"
"Nov 16, 2015","681.31","683.18","685.11","678.96","22.25K","-0.30%"
"Nov 13, 2015","683.35","679.29","683.35","678.99","24.54K","0.57%"
"Nov 12, 2015","679.48","677.46","679.48","670.91","24.70K","0.31%"
"Nov 11, 2015","677.36","679.97","682.59","677.36","21.96K","-0.52%"
"Nov 10, 2015","680.87","682.19","684.24","679.01","25.15K","-0.23%"
"Nov 09, 2015","682.46","680.77","685.12","680.77","26.77K","0.28%"
"Nov 06, 2015","680.54","684.94","687.69","677.59","22.49K","-0.41%"
"Nov 05, 2015","683.33","680.29","684.36","679.87","23.09K","0.49%"
"Nov 04, 2015","680.01","684.38","687.59","679.07","21.27K","-0.52%"
"Nov 03, 2015","683.59","678.05","684.30","673.87","18.39K","0.78%"
"Nov 02, 2015","678.31","687.79","691.57","676.55","21.17K","-1.70%"
"Oct 30, 2015","690.01","694.83","696.39","690.01","16.72K","-0.45%"
"Oct 29, 2015","693.14","687.30","693.14","687.30","23.17K","1.01%"
"Oct 28, 2015","686.21","683.12","689.92","683.12","28.10K","0.73%"
"Oct 27, 2015","681.22","677.83","682.37","677.77","16.74K","0.53%"
"Oct 26, 2015","677.60","680.17","681.94","677.60","20.24K","-0.34%"
"Oct 23, 2015","679.90","681.55","684.54","679.90","21.28K","-0.01%"
"Oct 22, 2015","679.98","673.41","679.98","671.93","19.84K","1.12%"
"Oct 21, 2015","672.45","670.52","672.90","670.36","20.65K","0.41%"
"Oct 20, 2015","669.69","672.46","673.41","666.02","21.46K","-0.22%"
"Oct 19, 2015","671.20","668.99","671.81","668.99","19.70K","0.24%"
"Oct 16, 2015","669.59","670.58","673.44","668.70","21.54K","0.12%"
"Oct 15, 2015","668.79","666.58","668.79","665.60","21.58K","0.41%"
"Oct 14, 2015","666.08","666.09","667.30","663.26","22.76K","0.02%"
"Oct 13, 2015","665.96","661.29","665.96","658.96","22.49K","0.59%"
"Oct 12, 2015","662.03","661.10","664.36","660.50","20.45K","0.18%"
"Oct 09, 2015","660.87","662.24","663.56","659.96","24.29K","-0.07%"
"Oct 08, 2015","661.32","653.80","662.20","653.62","23.35K","1.05%"
"Oct 07, 2015","654.42","658.41","659.96","653.04","20.50K","-0.64%"
"Oct 06, 2015","658.65","655.02","658.77","653.80","30.41K","1.47%"
"Oct 05, 2015","649.10","646.34","649.10","644.30","17.54K","0.78%"
"Oct 02, 2015","644.09","640.02","644.09","640.02","14.82K","0.59%"
"Oct 01, 2015","640.30","642.03","643.91","638.80","11.00K","-0.43%"
"Sep 30, 2015","643.07","641.44","643.39","638.65","12.67K","0.43%"
"Sep 29, 2015","640.29","638.66","640.29","634.27","14.51K","-0.36%"
"Sep 28, 2015","642.60","646.02","646.02","641.11","17.33K","-0.41%"
"Sep 25, 2015","645.24","643.23","645.24","640.59","15.89K","0.31%"
"Sep 24, 2015","643.26","642.14","645.84","641.88","23.08K","0.26%"
"Sep 23, 2015","641.59","638.92","641.59","637.40","20.36K","0.22%"
"Sep 22, 2015","640.20","642.87","645.08","639.81","23.76K","-0.28%"
"Sep 21, 2015","641.99","638.42","641.99","637.71","21.96K","0.68%"
"Sep 18, 2015","637.65","634.16","638.82","634.16","22.75K","0.75%"
"Sep 17, 2015","632.89","632.26","636.23","631.85","18.79K","0.02%"
"Sep 16, 2015","632.79","632.85","635.59","629.81","14.81K","0.12%"
"Sep 15, 2015","632.05","632.73","635.00","630.38","14.72K","-0.23%"
"Sep 14, 2015","633.52","636.85","640.29","632.82","14.87K","-0.80%"
"Sep 11, 2015","638.62","641.59","642.96","638.62","18.25K","-0.40%"
"Sep 10, 2015","641.18","638.94","641.18","636.32","16.73K","0.19%"
"Sep 09, 2015","639.99","637.36","641.15","637.18","17.34K","0.39%"
"Sep 08, 2015","637.48","629.76","637.48","629.76","13.97K","1.08%"
"Sep 07, 2015","630.64","632.19","635.41","630.64","13.18K","-0.24%"
"Sep 04, 2015","632.13","628.00","633.15","628.00","15.08K","0.57%"
"Sep 03, 2015","628.54","627.66","629.53","623.90","15.34K","0.10%"
"Sep 01, 2015","627.90","626.29","630.52","625.16","13.75K","0.31%"
"Aug 31, 2015","625.97","630.33","630.86","624.95","13.04K","-0.72%"
"Aug 28, 2015","630.50","631.35","633.99","629.21","18.44K","0.12%"
"Aug 27, 2015","629.76","625.42","630.01","625.42","18.11K","1.33%"
"Aug 26, 2015","621.47","609.00","622.23","609.00","15.75K","2.10%"
"Aug 25, 2015","608.70","602.41","614.15","602.25","25.94K","-0.76%"
"Aug 24, 2015","613.39","633.73","634.07","607.35","24.17K","-3.60%"
"Aug 21, 2015","636.29","641.71","641.79","626.80","25.36K","-1.23%"
"Aug 20, 2015","644.19","648.40","649.59","640.46","16.48K","-0.72%"
"Aug 19, 2015","648.83","649.57","650.87","644.83","19.29K","-0.46%"
"Aug 18, 2015","651.84","651.86","653.79","649.86","13.11K","0.00%"
"Aug 17, 2015","651.82","660.01","662.16","650.98","15.88K","-1.13%"
"Aug 14, 2015","659.30","656.75","660.84","654.66","15.76K","0.31%"
"Aug 13, 2015","657.25","663.61","664.54","653.45","21.32K","-1.13%"
"Aug 12, 2015","664.79","666.54","668.91","661.85","19.95K","-0.64%"
"Aug 11, 2015","669.05","670.78","672.25","668.94","19.98K","-0.34%"
"Aug 10, 2015","671.33","668.17","672.27","668.17","18.12K","0.51%"
"Aug 07, 2015","667.91","669.71","670.58","666.95","17.16K","-0.10%"
"Aug 06, 2015","668.55","671.56","674.86","668.55","26.38K","-0.30%"
"Aug 05, 2015","670.59","660.12","670.59","660.12","22.11K","1.89%"
"Aug 04, 2015","658.14","655.78","658.21","655.60","15.62K","0.19%"
"Aug 03, 2015","656.87","659.51","659.51","651.98","17.01K","-0.92%"
"Jul 31, 2015","662.95","661.73","666.86","661.73","19.97K","0.20%"
"Jul 30, 2015","661.63","658.95","662.52","658.95","16.83K","0.26%"
"Jul 29, 2015","659.90","660.13","663.02","659.76","18.86K","-0.23%"
"Jul 28, 2015","661.43","665.00","665.96","659.67","25.00K","-0.35%"
"Jul 27, 2015","663.75","659.85","664.95","659.85","18.63K","0.61%"
"Jul 24, 2015","659.75","661.35","662.12","657.18","17.09K","-0.15%"
"Jul 23, 2015","660.73","665.44","667.02","660.73","17.54K","-0.61%"
"Jul 22, 2015","664.79","659.91","664.79","659.91","16.83K","0.55%"
"Jul 21, 2015","661.13","662.99","666.58","660.76","17.59K","-0.16%"
"Jul 20, 2015","662.17","665.02","665.04","658.39","17.10K","-0.46%"
"Jul 17, 2015","665.24","661.64","666.24","661.43","17.99K","0.63%"
"Jul 16, 2015","661.07","659.07","661.12","657.23","15.91K","-0.04%"
"Jul 15, 2015","661.35","667.04","667.60","661.35","23.06K","-0.56%"
"Jul 14, 2015","665.10","666.58","669.15","662.36","27.95K","-0.19%"
"Jul 13, 2015","666.37","668.19","669.58","664.81","21.46K","0.04%"
"Jul 10, 2015","666.08","666.51","669.58","664.28","27.77K","0.01%"
"Jul 09, 2015","665.99","665.12","666.71","662.80","27.38K","0.06%"
"Jul 08, 2015","665.60","668.14","668.87","661.01","32.46K","-0.27%"
"Jul 07, 2015","667.38","664.78","667.38","663.32","29.85K","0.26%"
"Jul 06, 2015","665.65","665.05","668.15","663.23","28.59K","0.33%"
"Jul 03, 2015","663.46","662.46","664.88","660.91","30.61K","0.30%"
"Jul 02, 2015","661.47","657.47","661.79","656.62","18.66K","0.60%"
"Jul 01, 2015","657.50","661.41","663.01","654.92","29.40K","-0.56%"
"Jun 30, 2015","661.18","660.88","663.83","659.14","27.14K","-0.32%"
"Jun 29, 2015","663.31","663.58","664.09","659.49","18.92K","-0.08%"
"Jun 26, 2015","663.85","665.07","667.29","663.46","22.00K","-0.25%"
"Jun 25, 2015","665.50","667.15","668.59","664.28","20.33K","-0.44%"
"Jun 24, 2015","668.41","667.88","669.46","665.62","23.94K","0.06%"
"Jun 23, 2015","668.00","665.52","668.03","664.70","16.22K","0.19%"
"Jun 22, 2015","666.75","668.03","669.68","665.27","19.08K","-0.10%"
"Jun 19, 2015","667.45","668.53","671.29","664.97","24.01K","0.43%"
"Jun 18, 2015","664.56","664.38","665.49","662.04","18.01K","0.12%"
"Jun 17, 2015","663.75","667.90","668.57","663.14","23.91K","-0.72%"
"Jun 16, 2015","668.57","673.86","675.16","668.57","28.55K","-0.88%"
"Jun 15, 2015","674.49","674.42","677.96","673.70","23.22K","-0.04%"
"Jun 12, 2015","674.76","673.52","675.33","670.11","30.14K","0.67%"
"Jun 11, 2015","670.26","664.17","670.32","664.17","32.15K","1.16%"
"Jun 10, 2015","662.60","662.54","663.93","659.05","26.45K","-0.00%"
"Jun 09, 2015","662.62","668.09","669.24","660.87","33.69K","-1.01%"
"Jun 08, 2015","669.37","669.27","674.61","669.27","40.76K","0.04%"
"Jun 05, 2015","669.09","664.92","669.20","663.82","30.66K","0.61%"
"Jun 04, 2015","665.06","665.30","669.88","663.22","25.97K","0.40%"
"Jun 03, 2015","662.40","655.03","662.40","654.65","23.36K","1.18%"
"Jun 02, 2015","654.66","658.62","661.33","654.43","32.08K","-0.58%"
"Jun 01, 2015","658.50","659.04","662.03","658.47","32.40K","0.10%"
"May 29, 2015","657.84","661.58","664.34","653.86","28.15K","-0.51%"
"May 28, 2015","661.22","652.58","664.46","652.58","31.70K","1.23%"
